,Field,Type,Null,Key,Default,Extra
0,mls_num,varchar(6),NO,PRI,,
1,systemid,int(10),NO,UNI,,
2,additional_comments_1,varchar(10),YES,,,
3,additional_comments_2,varchar(10),YES,,,
4,additional_comments_3,varchar(25),YES,,,
5,address,varchar(100),YES,,,
6,address_2,varchar(50),YES,,,
7,address_direction,varchar(2),YES,,,
8,address_number,varchar(15),YES,,,
9,address_search_number,int(10),YES,,,
10,address_street,varchar(50),YES,,,
11,agent,int(10),YES,MUL,,
12,agent_remarks,varchar(1000),YES,,,
13,apn,varchar(25),YES,,,
14,area,varchar(11),YES,,,
15,asking_price,int(10),YES,,,
16,associated_document_count,int(10),YES,,,
17,city,varchar(50),YES,,,
18,class,varchar(21),YES,,,
19,closing_date,date,YES,,,
20,comp_bonus,varchar(10),YES,,,
21,comp_cba,varchar(5),YES,,,
22,comp_cso,varchar(5),YES,,,
23,contract_date,date,YES,,,
24,development,varchar(50),YES,,,
25,directions,varchar(100),YES,,,
26,doc_timestamp,datetime,YES,,,
27,dom,int(10),YES,,,
28,domls,int(10),YES,,,
29,expiration_date,date,YES,,,
30,financing_terms,varchar(50),YES,,,
31,first_photo_add_timestamp,datetime,YES,,,
32,flooded,varchar(5),YES,,,
33,geo_address_line,varchar(255),YES,,,
34,geo_latitude,"decimal(18,15)",YES,,,
35,geo_longitude,"decimal(19,15)",YES,,,
36,geo_match_code,smallint(3),YES,,,
37,geo_matched_method,smallint(3),YES,,,
38,geo_postal_code,varchar(10),YES,,,
39,geo_primary_city,varchar(100),YES,,,
40,geo_quality,"decimal(12,8)",YES,,,
41,geo_secondary_city,varchar(100),YES,,,
42,geo_subdivision,varchar(2),YES,,,
43,geo_update_timestamp,datetime,YES,,,
44,geo_zoom_level,"decimal(2,0)",YES,,,
45,hotsheet_date,date,YES,,,
46,how_sold,smallint(3),YES,,,
47,idx_include,varchar(19),YES,,,
48,input_date,datetime,YES,,,
49,la1agent_address2,varchar(50),YES,,,
50,la1agent_city,varchar(50),YES,,,
51,la1agent_email,varchar(50),YES,,,
52,la1agent_first_name,varchar(50),YES,,,
53,la1agent_last_name,varchar(50),YES,,,
54,la1agent_logon_name,varchar(20),YES,,,
55,la1agent_middle_initial,varchar(1),YES,,,
56,la1agent_phone1_countryid,int(10),YES,,,
57,la1agent_phone1_extension,varchar(5),YES,,,
58,la1agent_phone1_number,varchar(30),YES,,,
59,la1agent_phone2_countryid,int(10),YES,,,
60,la1agent_phone2_extension,varchar(5),YES,,,
61,la1agent_phone2_number,varchar(30),YES,,,
62,la1agent_phone3_countryid,int(10),YES,,,
63,la1agent_phone3_extension,varchar(5),YES,,,
64,la1agent_phone3_number,varchar(30),YES,,,
65,la1agent_phone4_countryid,int(10),YES,,,
66,la1agent_phone4_extension,varchar(5),YES,,,
67,la1agent_phone4_number,varchar(30),YES,,,
68,la1agent_phone5_countryid,int(10),YES,,,
69,la1agent_phone5_extension,varchar(5),YES,,,
70,la1agent_phone5_number,varchar(30),YES,,,
71,la1agent_state,varchar(2),YES,,,
72,la1agent_status,varchar(1),YES,,,
73,la1agent_type,smallint(3),YES,,,
74,la1agent_url,varchar(80),YES,,,
75,la1agent_zip,varchar(20),YES,,,
76,la1agentaddressstreetname,varchar(50),YES,,,
77,la1agentphone1description,varchar(5),YES,,,
78,la1agentphone2description,varchar(5),YES,,,
79,la1agentphone3description,varchar(5),YES,,,
80,la1agentphone4description,varchar(5),YES,,,
81,la1agentphone5description,varchar(5),YES,,,
82,la1user_code,varchar(20),YES,,,
83,la2agent_address2,varchar(50),YES,,,
84,la2agent_city,varchar(50),YES,,,
85,la2agent_email,varchar(50),YES,,,
86,la2agent_first_name,varchar(50),YES,,,
87,la2agent_last_name,varchar(50),YES,,,
88,la2agent_middle_initial,varchar(1),YES,,,
89,la2agent_phone1_countryid,int(10),YES,,,
90,la2agent_phone1_extension,varchar(5),YES,,,
91,la2agent_phone1_number,varchar(30),YES,,,
92,la2agent_phone2_countryid,int(10),YES,,,
93,la2agent_phone2_extension,varchar(5),YES,,,
94,la2agent_phone2_number,varchar(30),YES,,,
95,la2agent_phone3_countryid,int(10),YES,,,
96,la2agent_phone3_extension,varchar(5),YES,,,
97,la2agent_phone3_number,varchar(30),YES,,,
98,la2agent_phone4_countryid,int(10),YES,,,
99,la2agent_phone4_extension,varchar(5),YES,,,
100,la2agent_phone4_number,varchar(30),YES,,,
101,la2agent_phone5_countryid,int(10),YES,,,
102,la2agent_phone5_extension,varchar(5),YES,,,
103,la2agent_phone5_number,varchar(30),YES,,,
104,la2agent_state,varchar(2),YES,,,
105,la2agent_status,varchar(1),YES,,,
106,la2agent_type,smallint(3),YES,,,
107,la2agent_url,varchar(80),YES,,,
108,la2agent_zip,varchar(20),YES,,,
109,la2agentaddressstreetname,varchar(50),YES,,,
110,la2agentphone1description,varchar(5),YES,,,
111,la2agentphone2description,varchar(5),YES,,,
112,la2agentphone3description,varchar(5),YES,,,
113,la2agentphone4description,varchar(5),YES,,,
114,la2agentphone5description,varchar(5),YES,,,
115,legal,varchar(100),YES,,,
116,listing_agent_2,int(10),YES,MUL,,
117,listing_date,date,YES,,,
118,listing_office_1,int(10),YES,,,
119,listing_office_2,int(10),YES,,,
120,lo1board_id,int(10),YES,,,
121,lo1main_office_id,int(10),YES,,,
122,lo1offceaddressstreetname,varchar(50),YES,,,
123,lo1office_abbreviation,varchar(25),YES,,,
124,lo1office_address2,varchar(50),YES,,,
125,lo1office_city,varchar(50),YES,,,
126,lo1office_email,varchar(50),YES,,,
127,lo1office_identifier,int(10),YES,,,
128,lo1office_name,varchar(100),YES,MUL,,
129,lo1office_phone1_number,varchar(30),YES,,,
130,lo1office_state,varchar(2),YES,,,
131,lo1office_type,smallint(3),YES,,,
132,lo1office_url,varchar(80),YES,,,
133,lo1office_zip,varchar(20),YES,,,
134,lo1officephone1countryid,int(10),YES,,,
135,lo1officephone1descriptin,varchar(10),YES,,,
136,lo1officephone1extension,varchar(5),YES,,,
137,lo2board_id,int(10),YES,,,
138,lo2main_office_id,int(10),YES,,,
139,lo2offceaddressstreetname,varchar(50),YES,,,
140,lo2office_abbreviation,varchar(25),YES,,,
141,lo2office_address2,varchar(50),YES,,,
142,lo2office_city,varchar(50),YES,,,
143,lo2office_email,varchar(50),YES,,,
144,lo2office_identifier,int(10),YES,,,
145,lo2office_name,varchar(100),YES,,,
146,lo2office_phone1_number,varchar(30),YES,,,
147,lo2office_state,varchar(2),YES,,,
148,lo2office_type,smallint(3),YES,,,
149,lo2office_url,varchar(80),YES,,,
150,lo2office_zip,varchar(20),YES,,,
151,lo2officephone1countryid,int(10),YES,,,
152,lo2officephone1descriptin,varchar(10),YES,,,
153,lo2officephone1extension,varchar(5),YES,,,
154,lot_size,varchar(25),YES,,,
155,num_of_acres,"decimal(18,2)",YES,,,
156,oc,varchar(25),YES,,,
157,off_market_date,date,YES,,,
158,original_price,int(10),YES,,,
159,owners_name,varchar(50),YES,,,
160,owners_phone,varchar(10),YES,,,
161,photo_count,int(10),YES,,,
162,phototimestamp,datetime,YES,,,
163,price_date,date,YES,,,
164,public_remarks,varchar(3000),YES,,,
165,sa1agent_address2,varchar(50),YES,,,
166,sa1agent_city,varchar(50),YES,,,
167,sa1agent_email,varchar(50),YES,,,
168,sa1agent_first_name,varchar(50),YES,,,
169,sa1agent_last_name,varchar(50),YES,,,
170,sa1agent_middle_initial,varchar(1),YES,,,
171,sa1agent_phone1_countryid,int(10),YES,,,
172,sa1agent_phone1_extension,varchar(5),YES,,,
173,sa1agent_phone1_number,varchar(30),YES,,,
174,sa1agent_phone2_countryid,int(10),YES,,,
175,sa1agent_phone2_extension,varchar(5),YES,,,
176,sa1agent_phone2_number,varchar(30),YES,,,
177,sa1agent_phone3_countryid,int(10),YES,,,
178,sa1agent_phone3_extension,varchar(5),YES,,,
179,sa1agent_phone3_number,varchar(30),YES,,,
180,sa1agent_phone4_countryid,int(10),YES,,,
181,sa1agent_phone4_extension,varchar(5),YES,,,
182,sa1agent_phone4_number,varchar(30),YES,,,
183,sa1agent_phone5_countryid,int(10),YES,,,
184,sa1agent_phone5_extension,varchar(5),YES,,,
185,sa1agent_phone5_number,varchar(30),YES,,,
186,sa1agent_state,varchar(2),YES,,,
187,sa1agent_status,varchar(1),YES,,,
188,sa1agent_type,smallint(3),YES,,,
189,sa1agent_url,varchar(80),YES,,,
190,sa1agent_zip,varchar(20),YES,,,
191,sa1agentaddressstreetname,varchar(50),YES,,,
192,sa1agentphone1description,varchar(5),YES,,,
193,sa1agentphone2description,varchar(5),YES,,,
194,sa1agentphone3description,varchar(5),YES,,,
195,sa1agentphone4description,varchar(5),YES,,,
196,sa1agentphone5description,varchar(5),YES,,,
197,sa2agent_address2,varchar(50),YES,,,
198,sa2agent_city,varchar(50),YES,,,
199,sa2agent_email,varchar(50),YES,,,
200,sa2agent_first_name,varchar(50),YES,,,
201,sa2agent_last_name,varchar(50),YES,,,
202,sa2agent_middle_initial,varchar(1),YES,,,
203,sa2agent_phone1_countryid,int(10),YES,,,
204,sa2agent_phone1_extension,varchar(5),YES,,,
205,sa2agent_phone1_number,varchar(30),YES,,,
206,sa2agent_phone2_countryid,int(10),YES,,,
207,sa2agent_phone2_extension,varchar(5),YES,,,
208,sa2agent_phone2_number,varchar(30),YES,,,
209,sa2agent_phone3_countryid,int(10),YES,,,
210,sa2agent_phone3_extension,varchar(5),YES,,,
211,sa2agent_phone3_number,varchar(30),YES,,,
212,sa2agent_phone4_countryid,int(10),YES,,,
213,sa2agent_phone4_extension,varchar(5),YES,,,
214,sa2agent_phone4_number,varchar(30),YES,,,
215,sa2agent_phone5_countryid,int(10),YES,,,
216,sa2agent_phone5_extension,varchar(5),YES,,,
217,sa2agent_phone5_number,varchar(30),YES,,,
218,sa2agent_state,varchar(2),YES,,,
219,sa2agent_status,varchar(1),YES,,,
220,sa2agent_type,smallint(3),YES,,,
221,sa2agent_url,varchar(80),YES,,,
222,sa2agent_zip,varchar(20),YES,,,
223,sa2agentaddressstreetname,varchar(50),YES,,,
224,sa2agentphone1description,varchar(5),YES,,,
225,sa2agentphone2description,varchar(5),YES,,,
226,sa2agentphone3description,varchar(5),YES,,,
227,sa2agentphone4description,varchar(5),YES,,,
228,sa2agentphone5description,varchar(5),YES,,,
229,salerent,varchar(8),YES,,,
230,search_price,int(10),YES,,,
231,selling_agent_1,int(10),YES,,,
232,selling_agent_2,int(10),YES,,,
233,selling_disclosure_yn,varchar(10),YES,,,
234,selling_office_1,int(10),YES,,,
235,selling_office_2,int(10),YES,,,
236,sewer,varchar(38),YES,,,
237,short_sale_yn,varchar(1),YES,,,
238,showing_instructions,varchar(100),YES,,,
239,sign_yn,varchar(10),YES,,,
240,so1board_id,int(10),YES,,,
241,so1main_office_id,int(10),YES,,,
242,so1offceaddressstreetname,varchar(50),YES,,,
243,so1office_abbreviation,varchar(25),YES,,,
244,so1office_address2,varchar(50),YES,,,
245,so1office_city,varchar(50),YES,,,
246,so1office_email,varchar(50),YES,,,
247,so1office_identifier,int(10),YES,,,
248,so1office_name,varchar(100),YES,,,
249,so1office_phone1_number,varchar(30),YES,,,
250,so1office_state,varchar(2),YES,,,
251,so1office_type,smallint(3),YES,,,
252,so1office_url,varchar(80),YES,,,
253,so1office_zip,varchar(20),YES,,,
254,so1officephone1countryid,int(10),YES,,,
255,so1officephone1descriptin,varchar(10),YES,,,
256,so1officephone1extension,varchar(5),YES,,,
257,so2board_id,int(10),YES,,,
258,so2main_office_id,int(10),YES,,,
259,so2offceaddressstreetname,varchar(50),YES,,,
260,so2office_abbreviation,varchar(25),YES,,,
261,so2office_address2,varchar(50),YES,,,
262,so2office_city,varchar(50),YES,,,
263,so2office_email,varchar(50),YES,,,
264,so2office_identifier,int(10),YES,,,
265,so2office_name,varchar(100),YES,,,
266,so2office_phone1_number,varchar(30),YES,,,
267,so2office_state,varchar(2),YES,,,
268,so2office_type,smallint(3),YES,,,
269,so2office_url,varchar(80),YES,,,
270,so2office_zip,varchar(20),YES,,,
271,so2officephone1countryid,int(10),YES,,,
272,so2officephone1descriptin,varchar(10),YES,,,
273,so2officephone1extension,varchar(5),YES,,,
274,sold_price,int(10),YES,,,
275,state,varchar(2),YES,,,
276,status,varchar(15),YES,,,
277,status_category,varchar(7),YES,,,
278,status_date,date,YES,,,
279,status_detail,varchar(1),YES,,,
280,tax_database_id,smallint(3),YES,,,
281,tax_property_id,varchar(50),YES,,,
282,tax_year,varchar(5),YES,,,
283,taxes,varchar(10),YES,,,
284,type,varchar(24),YES,,,
285,update_date,datetime,YES,,,
286,virtual_tour,varchar(255),YES,,,
287,vow_address,varchar(3),YES,,,
288,vow_avm,varchar(3),YES,,,
289,vow_comment,varchar(3),YES,,,
290,vow_include,varchar(3),YES,,,
291,water,varchar(35),YES,,,
292,zip,varchar(20),YES,MUL,,
293,zoning,varchar(23),YES,,,
294,building_sqft,int(10),YES,,,
